,genes,in_group_fraction,out_group_fraction,in_out_group_ratio,in_group_mean_exp,out_group_mean_exp,fold_change,pvals_adj,target_dmain,neighbors
154,PINK1,0.9946808510638298,0.9565217391304348,1.0398936170212765,2.1145873069763184,1.5039616823196411,1.841583251953125,1.3556935020931892e-06,1.0,[8]
66,INPP5A,0.9946808510638298,0.8956521739130435,1.1105659987605865,2.3994455337524414,1.3190233707427979,2.945923089981079,5.812942187459933e-12,1.0,[8]
499,TECR,0.9946808510638298,0.9826086956521739,1.0122858218791189,2.169217348098755,1.6994450092315674,1.5996298789978027,0.025456017261182014,1.0,[8]
56,CAMK2N1,0.9920212765957447,0.8826086956521739,1.1239649931872968,1.9563817977905273,1.1001371145248413,2.3543031215667725,2.1091684065888075e-13,1.0,[8]
270,MAP4,0.9920212765957447,0.9521739130434783,1.041848829301467,1.9917759895324707,1.4585962295532227,1.7043430805206299,0.0003430672537605737,1.0,[8]
529,NDUFS6,0.9920212765957447,0.9391304347826087,1.056318951930654,1.8706129789352417,1.4522031545639038,1.519543170928955,0.03438556657073654,1.0,[8]
366,RPS25,0.9920212765957447,0.9304347826086956,1.0661910916683237,2.007728099822998,1.507787823677063,1.648622751235962,0.005106890989288033,1.0,[8]
406,RPS9,0.9920212765957447,0.9608695652173913,1.0324203331086936,2.101433277130127,1.6156631708145142,1.625426173210144,0.010709588317265657,1.0,[8]
265,VDAC1,0.9920212765957447,0.908695652173913,1.0916980555838338,1.8393956422805786,1.2259703874588013,1.8467460870742798,0.00028790283640248523,1.0,[8]
332,RPS5,0.9920212765957447,0.9521739130434783,1.041848829301467,2.0935330390930176,1.5665650367736816,1.6937891244888306,0.0022953662369948496,1.0,[8]
38,HBA-A2,0.9920212765957447,0.8478260869565217,1.170076377523186,2.730942964553833,1.161453366279602,4.804195404052734,1.2189958480920376e-17,1.0,[8]
296,NDUFA11,0.9920212765957447,0.9304347826086956,1.0661910916683237,1.9433670043945312,1.416187047958374,1.694148063659668,0.0007384266495451766,1.0,[8]
256,NDUFA7,0.9920212765957447,0.9565217391304348,1.0371131528046422,2.029392957687378,1.4762845039367676,1.7386491298675537,0.00022239739161419327,1.0,[8]
414,SLC12A5,0.9920212765957447,0.9391304347826087,1.056318951930654,1.8294954299926758,1.3496177196502686,1.6158766746520996,0.012236525679114188,1.0,[8]
316,NDUFC1,0.9920212765957447,0.9739130434782609,1.0185932750759878,2.2699170112609863,1.739784598350525,1.6991573572158813,0.0014184271045274463,1.0,[8]
5,GRIA1,0.9920212765957447,0.5,1.9840425531914894,2.0108487606048584,0.4496196508407593,4.764674186706543,9.520741595871922e-37,1.0,[8]
262,GABBR1,0.9920212765957447,0.9608695652173913,1.0324203331086936,2.060319185256958,1.4431549310684204,1.8536640405654907,0.0002569594677296409,1.0,[8]
486,PGK1,0.9920212765957447,0.9478260869565217,1.0466279523716573,1.9640259742736816,1.4986432790756226,1.5926234722137451,0.022781136482616725,1.0,[8]
537,RPS4X,0.9920212765957447,0.9478260869565217,1.0466279523716573,1.9492911100387573,1.51310396194458,1.5467982292175293,0.03577793956856576,1.0,[8]
79,DNER,0.9893617021276596,0.8608695652173913,1.1492585428755642,2.620614528656006,1.2896616458892822,3.7846481800079346,1.3398387061331385e-10,1.0,[8]
389,ITM2C,0.9893617021276596,0.9347826086956522,1.0583869371598218,2.0062291622161865,1.476955771446228,1.6976983547210693,0.007499735388816447,1.0,[8]
452,GLUL,0.9893617021276596,0.9173913043478261,1.0784511444993445,1.7670148611068726,1.2828540802001953,1.6228125095367432,0.01726751893138618,1.0,[8]
403,MPC1,0.9893617021276596,0.9608695652173913,1.0296524501781072,1.9654862880706787,1.4470458030700684,1.6794066429138184,0.009772218147792435,1.0,[8]
61,GSTM1,0.9893617021276596,0.7782608695652173,1.2712468798288366,2.00878643989563,0.9360967874526978,2.9232311248779297,2.9310375096548418e-12,1.0,[8]
37,HOPX,0.9893617021276596,0.6956521739130435,1.4222074468085106,2.200864315032959,0.8098641633987427,4.0188679695129395,3.6962036246069874e-18,1.0,[8]
525,EIF5A,0.9893617021276596,0.9652173913043478,1.025014376078206,1.8932020664215088,1.474216341972351,1.5204185247421265,0.03379578505802795,1.0,[8]
207,CTNNB1,0.9893617021276596,0.9,1.099290780141844,1.856213092803955,1.2386584281921387,1.854387879371643,3.4382352734695176e-05,1.0,[8]
330,RPS6,0.9893617021276596,0.8956521739130435,1.1046271431522412,1.8239611387252808,1.2721723318099976,1.736356258392334,0.0021095804977913956,1.0,[8]
426,TRF,0.9893617021276596,0.8478260869565217,1.1669394435351883,1.9082711935043335,1.3266868591308594,1.7888703346252441,0.01420553480382494,1.0,[8]
343,RPLP0,0.9893617021276596,0.9304347826086956,1.0633326705110362,1.8123347759246826,1.3119416236877441,1.6493695974349976,0.002778424049532472,1.0,[8]
132,TTYH1,0.9893617021276596,0.8217391304347826,1.203985140155353,1.8901872634887695,1.0512615442276,2.31387996673584,2.62492166706709e-07,1.0,[8]
559,TIMM8B,0.9893617021276596,0.9565217391304348,1.0343326885880078,1.9505853652954102,1.5229411125183105,1.5336402654647827,0.04210011849958035,1.0,[8]
551,DYNLRB1,0.9893617021276596,0.9478260869565217,1.0438219793089987,2.0055882930755615,1.5695892572402954,1.5465072393417358,0.03953561820562018,1.0,[8]
338,KCNC3,0.9893617021276596,0.9391304347826087,1.0534869976359338,2.0294134616851807,1.4268113374710083,1.8268665075302124,0.0025148796968387558,1.0,[8]
286,MAGED1,0.9893617021276596,0.9478260869565217,1.0438219793089987,1.889445185661316,1.3523647785186768,1.7110041379928589,0.0005368747359843521,1.0,[8]
326,RPL27,0.9893617021276596,0.9173913043478261,1.0784511444993445,1.7525968551635742,1.2267869710922241,1.6918283700942993,0.001924600401036143,1.0,[8]
21,MT-ND5,0.9867021276595744,0.7521739130434782,1.3118005165416309,2.6387298107147217,0.9737788438796997,5.28541374206543,1.2304260679910226e-22,1.0,[8]
255,NDUFB5,0.9867021276595744,0.9130434782608695,1.0806737588652482,1.928897738456726,1.3461201190948486,1.7910062074661255,0.00021907156436621936,1.0,[8]
87,THY1,0.9867021276595744,0.8782608695652174,1.1234727196123866,2.1282613277435303,1.148241639137268,2.664508581161499,5.469561153413417e-10,1.0,[8]
357,RPL36A,0.9867021276595744,0.8565217391304348,1.1519872556431578,1.7056684494018555,1.1663302183151245,1.7148716449737549,0.004431538020757432,1.0,[8]
121,AHCYL1,0.9867021276595744,0.8956521739130435,1.1016577153480684,1.9468371868133545,1.1972792148590088,2.1160643100738525,6.200782946450792e-08,1.0,[8]
272,NDUFB6,0.9867021276595744,0.8869565217391304,1.1124582811848143,1.7663114070892334,1.1708141565322876,1.8139326572418213,0.00035967106027237145,1.0,[8]
274,MPC2,0.9867021276595744,0.908695652173913,1.0858444467067088,1.8408364057540894,1.2206748723983765,1.859228253364563,0.00036278913950115143,1.0,[8]
304,RPL35,0.9867021276595744,0.9130434782608695,1.0806737588652482,1.7788549661636353,1.2580668926239014,1.6833537817001343,0.0009028923345052724,1.0,[8]
409,SDHA,0.9840425531914894,0.9,1.0933806146572105,1.780212163925171,1.2591416835784912,1.6838291883468628,0.011365870468532465,1.0,[8]
560,MAP1LC3A,0.9840425531914894,0.9304347826086956,1.0576158281964605,1.8018056154251099,1.371309518814087,1.538020372390747,0.04211997016755508,1.0,[8]
399,SEC61G,0.9840425531914894,0.8956521739130435,1.098688287543896,1.7114694118499756,1.2217638492584229,1.631835699081421,0.009236327547114427,1.0,[8]
391,CANX,0.9840425531914894,0.8608695652173913,1.1430797335052654,1.761057734489441,1.2126230001449585,1.7305420637130737,0.007870334490234323,1.0,[8]
448,PRKAR1A,0.9840425531914894,0.908695652173913,1.0829176422681461,1.7884085178375244,1.2881988286972046,1.6490670442581177,0.01686754383301914,1.0,[8]
311,NDUFS8,0.9840425531914894,0.8173913043478261,1.203881846989588,1.5371989011764526,0.9725736379623413,1.7587885856628418,0.0011818718611049887,1.0,[8]
482,GDI1,0.9840425531914894,0.9565217391304348,1.0287717601547388,1.9835638999938965,1.5152640342712402,1.597276210784912,0.022570219527312554,1.0,[8]
172,ACO2,0.9840425531914894,0.9217391304347826,1.0675933360096346,1.9634819030761719,1.321006417274475,1.9011814594268799,6.977575325877067e-06,1.0,[8]
568,NME1,0.9840425531914894,0.9043478260869565,1.088123977086743,1.6536271572113037,1.2107477188110352,1.5571845769882202,0.04477632722217083,1.0,[8]
213,TOMM7,0.9840425531914894,0.8739130434782608,1.1260188419604107,1.8295154571533203,1.1821529865264893,1.9104950428009033,3.695052297020888e-05,1.0,[8]
40,HBB-BT,0.9840425531914894,0.7434782608695653,1.323566007216623,2.317535638809204,0.8852553367614746,4.188238620758057,2.8722200115658706e-17,1.0,[8]
454,YWHAB,0.9840425531914894,0.9260869565217391,1.0625811607232045,1.8018467426300049,1.3334600925445557,1.5974148511886597,0.017862978545206836,1.0,[8]
43,HOMER3,0.9840425531914894,0.6869565217391305,1.4324670078103958,2.109665632247925,0.7928345203399658,3.7315776348114014,2.1667280053228965e-15,1.0,[8]
562,HPCAL1,0.9840425531914894,0.9565217391304348,1.0287717601547388,2.0989696979522705,1.5475194454193115,1.735768437385559,0.0432958778603818,1.0,[8]
81,CLEC2L,0.9813829787234043,0.7652173913043478,1.2824891199226305,1.8198801279067993,0.8674807548522949,2.591921329498291,1.6741152854880724e-10,1.0,[8]
114,CSDC2,0.9813829787234043,0.8304347826086956,1.1817700790910104,1.7371593713760376,0.9697875380516052,2.154097318649292,1.38825598539041e-08,1.0,[8]
195,LHX1OS,0.9813829787234043,0.7608695652173914,1.2898176291793313,1.6965655088424683,0.8925811052322388,2.2344260215759277,1.7431858816497037e-05,1.0,[8]
203,RTN4,0.9813829787234043,0.8782608695652174,1.117416262902886,2.0181524753570557,1.218662977218628,2.22440505027771,2.6778299477304622e-05,1.0,[8]
388,HSPE1,0.9813829787234043,0.9,1.0904255319148937,1.7329552173614502,1.1879351139068604,1.7246429920196533,0.007317105539551207,1.0,[8]
561,CTSD,0.9787234042553191,0.8739130434782608,1.1199322536254896,1.6355494260787964,1.1895265579223633,1.5620871782302856,0.04271718501047409,1.0,[8]
461,RPL36AL,0.9787234042553191,0.8652173913043478,1.1311878541644391,1.6134281158447266,1.1407886743545532,1.6042227745056152,0.018888889066424042,1.0,[8]
348,SPOCK2,0.9787234042553191,0.8782608695652174,1.1143880345481356,1.765993595123291,1.184834599494934,1.788109540939331,0.0036081397647725675,1.0,[8]
126,SCG3,0.976063829787234,0.8260869565217391,1.1815509518477043,1.7577189207077026,0.9639919996261597,2.2116236686706543,1.0795893821270323e-07,1.0,[8]
48,PRKCG,0.976063829787234,0.5391304347826087,1.8104409746053536,1.9710084199905396,0.6022141575813293,3.930608034133911,7.169204652245722e-15,1.0,[8]
118,SELENOF,0.976063829787234,0.7956521739130434,1.2267468898965237,1.7317394018173218,0.9647170901298523,2.1533448696136475,4.922269487398805e-08,1.0,[8]
431,TUBB2A,0.976063829787234,0.8652173913043478,1.128113974125949,1.6628265380859375,1.1371190547943115,1.6916553974151611,0.014640260048600305,1.0,[8]
289,CALR,0.976063829787234,0.8565217391304348,1.1395669078734203,1.7230658531188965,1.122438669204712,1.8232619762420654,0.0006043942925141963,1.0,[8]
85,CLSTN3,0.973404255319149,0.8,1.2167553191489362,1.7665772438049316,0.8974246382713318,2.3848891258239746,2.5848410494205533e-10,1.0,[8]
355,GABARAPL1,0.973404255319149,0.8260869565217391,1.1783314669652856,1.5332136154174805,0.9801936745643616,1.7384952306747437,0.0044210769049686915,1.0,[8]
503,COX17,0.973404255319149,0.8956521739130435,1.0868105763272051,1.6046600341796875,1.1462414264678955,1.5815707445144653,0.02634424883465329,1.0,[8]
438,RPL10,0.973404255319149,0.8478260869565217,1.1481178396072014,1.5329476594924927,1.044176697731018,1.630311369895935,0.015423328309860412,1.0,[8]
574,SDHB,0.973404255319149,0.8826086956521739,1.1028718163714495,1.5765128135681152,1.1413333415985107,1.5452402830123901,0.045873975265176045,1.0,[8]
464,SEPT7,0.973404255319149,0.8434782608695652,1.154035972801053,1.6588157415390015,1.108415126800537,1.7339473962783813,0.019633127794359252,1.0,[8]
552,GOT1,0.9707446808510638,0.9130434782608695,1.0631965552178317,1.7007110118865967,1.2339348793029785,1.5948444604873657,0.039780526249867366,1.0,[8]
107,ICMT,0.9707446808510638,0.7347826086956522,1.321131814176004,1.9399739503860474,0.8978205919265747,2.8353159427642822,7.781672939204233e-09,1.0,[8]
205,TMBIM6,0.9707446808510638,0.7739130434782608,1.2543330145828353,1.4907408952713013,0.8350945711135864,1.9263871908187866,2.7749949772330212e-05,1.0,[8]
31,FAM213A,0.9707446808510638,0.5391304347826087,1.8005748112560054,1.6121509075164795,0.5078498125076294,3.0171151161193848,3.755336871282879e-20,1.0,[8]
347,SOD1,0.9680851063829787,0.7521739130434782,1.287049563399336,1.4505077600479126,0.8915339112281799,1.7488768100738525,0.003403938453877917,1.0,[8]
329,H2-D1,0.9680851063829787,0.8217391304347826,1.178092986603625,1.6132376194000244,0.983585774898529,1.8769570589065552,0.002075649404943253,1.0,[8]
349,CYSTM1,0.9654255319148937,0.8217391304347826,1.1748564674096589,1.662933349609375,0.9985436797142029,1.9433039426803589,0.003983501987114454,1.0,[8]
535,NDUFS4,0.9654255319148937,0.8652173913043478,1.1158184539719878,1.5356457233428955,1.083418846130371,1.5718084573745728,0.03491659396245814,1.0,[8]
331,1810037I17RIK,0.9654255319148937,0.7695652173913043,1.2545077533357376,1.5218709707260132,0.920454740524292,1.8247010707855225,0.002227529668308091,1.0,[8]
536,ROMO1,0.9654255319148937,0.7869565217391304,1.2267838250852239,1.448588252067566,0.97867751121521,1.599851369857788,0.03577793956856576,1.0,[8]
32,PPP1R16B,0.9654255319148937,0.45652173913043476,2.1147416413373863,1.4136937856674194,0.39486125111579895,2.7699592113494873,1.2053842941558212e-19,1.0,[8]
263,TRIM9,0.9654255319148937,0.8347826086956521,1.156499335106383,1.6324656009674072,0.9706759452819824,1.9382580518722534,0.00026090036091878477,1.0,[8]
421,RAN,0.9654255319148937,0.8826086956521739,1.0938318834503722,1.6842398643493652,1.1397285461425781,1.7237657308578491,0.013130607388780824,1.0,[8]
294,WSB2,0.9654255319148937,0.7347826086956522,1.313892735742163,1.4466973543167114,0.8346811532974243,1.8441458940505981,0.0006895379793723913,1.0,[8]
300,ATOX1,0.9654255319148937,0.8521739130434782,1.132897307859314,1.5695288181304932,1.0162678956985474,1.7389143705368042,0.0008271173698270426,1.0,[8]
153,PLA2G7,0.9654255319148937,0.808695652173913,1.1938057652711052,1.8220945596694946,0.9730282425880432,2.337463617324829,1.324420379962446e-06,1.0,[8]
135,WASHC2,0.9627659574468085,0.7782608695652173,1.237073576607631,1.7375602722167969,0.8773401379585266,2.3636810779571533,3.3704507672756366e-07,1.0,[8]
458,NDUFB3,0.9627659574468085,0.8739130434782608,1.101672488620726,1.5869592428207397,1.1208086013793945,1.5938470363616943,0.01847709368648932,1.0,[8]
249,MT2,0.9627659574468085,0.7695652173913043,1.251051809111672,1.688336730003357,0.94713294506073,2.0984601974487305,0.0001695592209311722,1.0,[8]
238,MALAT1,0.9601063829787234,0.7347826086956522,1.3066536573083218,1.4648059606552124,0.8120470643043518,1.9208329916000366,0.00010623382779050857,1.0,[8]
498,EEF1G,0.9601063829787234,0.8130434782608695,1.1808795084765047,1.377726674079895,0.9306515455245972,1.5637316703796387,0.025443523077708707,1.0,[8]
519,PRDX1,0.9601063829787234,0.8652173913043478,1.109670693895007,1.596284031867981,1.118282675743103,1.6128476858139038,0.031583694925260135,1.0,[8]
127,MTSS1L,0.9601063829787234,0.6478260869565218,1.4820434099671569,1.368388295173645,0.6612489819526672,2.0281810760498047,1.3890635133569593e-07,1.0,[8]
183,ABAT,0.9601063829787234,0.7043478260869566,1.363114000525348,1.4958804845809937,0.7799005508422852,2.0461909770965576,1.0037776634882177e-05,1.0,[8]
52,PTPRZ1,0.9601063829787234,0.5347826086956522,1.7953208787407022,1.5737553834915161,0.5045266151428223,2.9131317138671875,5.275120338568478e-14,1.0,[8]
225,ACSBG1,0.9601063829787234,0.8,1.2001329787234043,1.7236608266830444,0.9541693329811096,2.158668279647827,7.372666926354563e-05,1.0,[8]
257,GRIA4,0.9601063829787234,0.8304347826086956,1.1561490475660021,1.5103570222854614,0.9266026616096497,1.79275643825531,0.00022524308756248788,1.0,[8]
511,1110008P14RIK,0.9574468085106383,0.8130434782608695,1.1776083741039938,1.5131738185882568,1.0195180177688599,1.6382945775985718,0.027884689525006712,1.0,[8]
379,ALDH1A1,0.9574468085106383,0.717391304347826,1.3346228239845261,1.2746540307998657,0.7604547739028931,1.672298789024353,0.006454001181580139,1.0,[8]
386,PMM1,0.9574468085106383,0.8347826086956521,1.1469414893617023,1.5075234174728394,0.9955292344093323,1.6686153411865234,0.007158761502897041,1.0,[8]
523,UBL3,0.9574468085106383,0.8130434782608695,1.1776083741039938,1.5453410148620605,1.022700309753418,1.6864752769470215,0.03354516751060484,1.0,[8]
73,B2M,0.9574468085106383,0.5521739130434783,1.7339587870665103,1.4371826648712158,0.5401634573936462,2.452282428741455,2.1927276717051947e-11,1.0,[8]
123,SLC32A1,0.9547872340425532,0.6652173913043479,1.435301070782923,1.5736995935440063,0.7133031487464905,2.3640975952148438,7.243152055944696e-08,1.0,[8]
106,PPP1R17,0.9547872340425532,0.6826086956521739,1.3987328906355876,1.9408364295959473,0.8084408044815063,3.103081226348877,6.661982658041171e-09,1.0,[8]
533,MAP1A,0.9547872340425532,0.7782608695652173,1.2268215856412694,1.2995448112487793,0.8578175902366638,1.5553913116455078,0.034639192824075994,1.0,[8]
334,SUB1,0.9547872340425532,0.7739130434782608,1.2337138417403777,1.4406360387802124,0.8737112283706665,1.7628376483917236,0.002424419978892557,1.0,[8]
223,TSC22D4,0.9521276595744681,0.7478260869565218,1.2731939633844631,1.6445643901824951,0.9133774042129517,2.077545166015625,6.472157961971654e-05,1.0,[8]
451,HSPA5,0.9521276595744681,0.8217391304347826,1.1586738714398288,1.5334397554397583,0.9945435523986816,1.714113712310791,0.017154114553789238,1.0,[8]
91,CCK,0.9521276595744681,0.6434782608695652,1.4796578493387005,1.6428577899932861,0.6625121831893921,2.665377140045166,1.3518694683968255e-09,1.0,[8]
211,SELENOP,0.949468085106383,0.6173913043478261,1.537870842073719,1.3849475383758545,0.6823917031288147,2.0189061164855957,3.679019530111805e-05,1.0,[8]
359,FRRS1L,0.949468085106383,0.7478260869565218,1.2696375556655122,1.4689401388168335,0.8751839995384216,1.8107773065567017,0.004597944456028835,1.0,[8]
394,GOT2,0.949468085106383,0.8347826086956521,1.1373836436170215,1.4891351461410522,0.9659455418586731,1.6874011754989624,0.008177506852648115,1.0,[8]
62,TIMP4,0.9468085106382979,0.6173913043478261,1.5335630806113276,1.7720264196395874,0.6241647005081177,3.151447057723999,4.0710012793572125e-12,1.0,[8]
408,INA,0.9468085106382979,0.7869565217391304,1.2031268367226988,1.4034134149551392,0.8773788213729858,1.6922086477279663,0.011344487975903345,1.0,[8]
504,NDUFA10,0.9468085106382979,0.8130434782608695,1.1645238366139492,1.3773554563522339,0.9275278449058533,1.5680418014526367,0.02688116261480739,1.0,[8]
185,PAQR8,0.9468085106382979,0.6782608695652174,1.3959356246590289,1.3654823303222656,0.6997576355934143,1.9459002017974854,1.2200251217471252e-05,1.0,[8]
508,ABHD12,0.9468085106382979,0.7913043478260869,1.196516249707739,1.340373158454895,0.8804525136947632,1.5839482545852661,0.02786548532831985,1.0,[8]
94,GARNL3,0.9468085106382979,0.5869565217391305,1.6130811662726554,1.4208310842514038,0.5510165095329285,2.3864684104919434,1.9175304493284342e-09,1.0,[8]
89,RORA,0.9441489361702128,0.6260869565217392,1.508015661938534,1.545279860496521,0.6359532475471497,2.4826502799987793,6.34801875219871e-10,1.0,[8]
428,INPP4A,0.9441489361702128,0.7782608695652173,1.2131522643527874,1.374656319618225,0.8501421213150024,1.6896377801895142,0.014520482822221594,1.0,[8]
382,CABP1,0.9441489361702128,0.8347826086956521,1.131011746453901,1.4058758020401,0.9108595848083496,1.6405248641967773,0.006684463854231097,1.0,[8]
74,ADGRB1,0.9441489361702128,0.4956521739130435,1.9048618887644644,1.3059847354888916,0.45894622802734375,2.332728385925293,2.7687757370724768e-11,1.0,[8]
346,ABHD17A,0.9441489361702128,0.7695652173913043,1.2268601995432145,1.324830174446106,0.8044928908348083,1.682595133781433,0.003398888666247478,1.0,[8]
541,FAM173A,0.9414893617021277,0.7956521739130434,1.1832926403906523,1.408904790878296,0.940759003162384,1.5970301628112793,0.03800159263806633,1.0,[8]
463,SCP2,0.9414893617021277,0.7869565217391304,1.196367697190549,1.328860878944397,0.8607088327407837,1.597040057182312,0.019291605885703014,1.0,[8]
494,QK,0.9414893617021277,0.8478260869565217,1.1104746317512275,1.4542869329452515,0.9838587641716003,1.6006793975830078,0.02457617737279582,1.0,[8]
224,ANKS1B,0.9414893617021277,0.7391304347826086,1.27377972465582,1.411070704460144,0.7355996966362,1.9649581909179688,6.711832454163336e-05,1.0,[8]
367,RHEB,0.9414893617021277,0.7565217391304347,1.2444974321349964,1.4243789911270142,0.8531518578529358,1.770438313484192,0.005191939315934794,1.0,[8]
138,GABRG2,0.9388297872340425,0.6217391304347826,1.5100059514953132,1.3469465970993042,0.610133945941925,2.0892655849456787,4.358986410478076e-07,1.0,[8]
108,CACNA1G,0.9388297872340425,0.6130434782608696,1.5314244756299984,1.5886067152023315,0.6348497271537781,2.595442533493042,8.226338296417597e-09,1.0,[8]
111,RGS7BP,0.9388297872340425,0.7,1.3411854103343466,1.4909971952438354,0.6722841262817383,2.2675797939300537,1.0730644729559936e-08,1.0,[8]
288,PLEKHB2,0.9388297872340425,0.7086956521739131,1.3247291476308576,1.3280154466629028,0.7564073204994202,1.7711129188537598,0.0005661871103067571,1.0,[8]
534,EIF5,0.9361702127659575,0.8130434782608695,1.1514392991239049,1.3835077285766602,0.9302560091018677,1.5734201669692993,0.034751316729527706,1.0,[8]
242,PTN,0.9361702127659575,0.6434782608695652,1.4548591144335827,1.3429564237594604,0.6786721348762512,1.9430993795394897,0.00013972587711778926,1.0,[8]
364,OST4,0.9361702127659575,0.7521739130434782,1.2446193580125446,1.3114410638809204,0.7884938716888428,1.6869922876358032,0.00489819198201488,1.0,[8]
455,TMEM59,0.9361702127659575,0.8347826086956521,1.12145390070922,1.4052690267562866,0.9287155866622925,1.6105140447616577,0.018312095063054493,1.0,[8]
442,ANKRD40,0.9361702127659575,0.7521739130434782,1.2446193580125446,1.2831166982650757,0.804894208908081,1.6132043600082397,0.016188355985712697,1.0,[8]
246,ELMOD1,0.9335106382978723,0.6652173913043479,1.4033166458072588,1.3596094846725464,0.6776366829872131,1.9777755737304688,0.00016025399714635416,1.0,[8]
57,SLC24A2,0.9335106382978723,0.44782608695652176,2.0845383185292294,1.285415530204773,0.38837578892707825,2.4523329734802246,4.413662975645806e-13,1.0,[8]
110,FXYD1,0.9335106382978723,0.5826086956521739,1.6022943791679898,1.406212568283081,0.5647116303443909,2.3198461532592773,9.682132943145823e-09,1.0,[8]
202,ARHGAP5,0.9335106382978723,0.6217391304347826,1.501450676982592,1.3712702989578247,0.624538004398346,2.110093593597412,2.620584669441533e-05,1.0,[8]
104,GRID2,0.9308510638297872,0.5043478260869565,1.8456529713866472,1.402182698249817,0.4823864698410034,2.508779287338257,6.400183416675572e-09,1.0,[8]
491,CCT7,0.9308510638297872,0.7956521739130434,1.1699221020811534,1.2616753578186035,0.8307791948318481,1.5386357307434082,0.024097949552114077,1.0,[8]
342,KCNA2,0.9308510638297872,0.7521739130434782,1.2375476571147461,1.317798137664795,0.7790884971618652,1.7137938737869263,0.002769067654401973,1.0,[8]
476,CS,0.9281914893617021,0.7521739130434782,1.2340118066658468,1.2772048711776733,0.7963990569114685,1.6173771619796753,0.021684067601138852,1.0,[8]
434,EMC7,0.9281914893617021,0.7565217391304347,1.226919784788457,1.4229098558425903,0.8602386713027954,1.7553551197052002,0.01481121448582366,1.0,[8]
142,MLC1,0.925531914893617,0.6869565217391305,1.3472932938324804,1.578194260597229,0.7332226037979126,2.327911853790283,6.939763913008833e-07,1.0,[8]
567,BOLA3,0.925531914893617,0.8,1.156914893617021,1.2708851099014282,0.8468911647796631,1.5280522108078003,0.04411184233282256,1.0,[8]
212,NEFL,0.925531914893617,0.6434782608695652,1.4383266244968373,1.2522234916687012,0.623493492603302,1.8752275705337524,3.685800100097109e-05,1.0,[8]
287,LAPTM4A,0.925531914893617,0.6826086956521739,1.355874779780458,1.3420841693878174,0.7223605513572693,1.8584142923355103,0.0005486243185643224,1.0,[8]
302,HTRA1,0.9228723404255319,0.6652173913043479,1.387324433319427,1.3938506841659546,0.729865550994873,1.9425179958343506,0.000864046484476276,1.0,[8]
543,DAD1,0.9228723404255319,0.7608695652173914,1.212917933130699,1.3329755067825317,0.8669358491897583,1.5936702489852905,0.03824288756703121,1.0,[8]
318,ERP29,0.9202127659574468,0.7391304347826086,1.2449937421777222,1.4162931442260742,0.7842691540718079,1.881414771080017,0.0014611302745407828,1.0,[8]
76,VIM,0.9202127659574468,0.4782608695652174,1.924081237911025,1.5045411586761475,0.4621730148792267,2.8359246253967285,3.7072690161252853e-11,1.0,[8]
165,SFXN5,0.9202127659574468,0.591304347826087,1.5562421777221527,1.2637425661087036,0.5664939284324646,2.0082197189331055,3.7655258617680775e-06,1.0,[8]
565,PAM16,0.9202127659574468,0.7869565217391304,1.169331139061949,1.2554540634155273,0.8384896516799927,1.5173485279083252,0.043952274016991415,1.0,[8]
390,PRDX6,0.9175531914893617,0.6956521739130435,1.3189827127659575,1.3824313879013062,0.789219319820404,1.809792160987854,0.007635890517273035,1.0,[8]
575,NTM,0.9175531914893617,0.782608695652174,1.1724290780141844,1.2501381635665894,0.828631579875946,1.5242563486099243,0.045950663836034855,1.0,[8]
506,S100A1,0.9175531914893617,0.6434782608695652,1.4259272570442783,1.1376148462295532,0.6707972288131714,1.5949103832244873,0.0271783427440275,1.0,[8]
495,NTRK2,0.9175531914893617,0.7869565217391304,1.165951569295874,1.2656989097595215,0.8188928961753845,1.5633108615875244,0.024626895882879116,1.0,[8]
488,DLGAP4,0.9175531914893617,0.717391304347826,1.2790135396518376,1.2261042594909668,0.7345178127288818,1.6349077224731445,0.02372138410232898,1.0,[8]
356,ASRGL1,0.9175531914893617,0.7043478260869566,1.3026989755713159,1.2269357442855835,0.7073743343353271,1.6812900304794312,0.0044210769049686915,1.0,[8]
204,PLPP3,0.9148936170212766,0.6434782608695652,1.4217941345600922,1.4841728210449219,0.6514949798583984,2.2994682788848877,2.7482944885741754e-05,1.0,[8]
369,ID2,0.9148936170212766,0.7434782608695653,1.2305586661689685,1.66567862033844,0.8987042903900146,2.1532413959503174,0.005324894755538735,1.0,[8]
368,SEC62,0.9148936170212766,0.7695652173913043,1.188844813078495,1.2474151849746704,0.7494087815284729,1.6454377174377441,0.005321978867845018,1.0,[8]
435,LSM6,0.9122340425531915,0.7130434782608696,1.2793526206538661,1.2434933185577393,0.7447894811630249,1.6465857028961182,0.015129310865342388,1.0,[8]
140,NOMO1,0.9095744680851063,0.5391304347826087,1.6871139327385036,1.256537914276123,0.4952878952026367,2.1409506797790527,5.996373087355792e-07,1.0,[8]
447,BAIAP2,0.9095744680851063,0.7782608695652173,1.1687269701652205,1.3876137733459473,0.8512606024742126,1.709760308265686,0.016800869946351885,1.0,[8]
358,FAM69B,0.9069148936170213,0.717391304347826,1.2641843971631206,1.3168368339538574,0.718454122543335,1.8191741704940796,0.004520147195064919,1.0,[8]
292,RELL2,0.9069148936170213,0.6173913043478261,1.468946658675457,1.1246339082717896,0.5752890110015869,1.732118010520935,0.0006422768531767388,1.0,[8]
